season,player_name,team,player_rating,position,nation,league,skill_moves,weak_foot_quality,work_rate_a,work_rate_d,player_height,player_weight,age
2012/2013,Gary Caldwell,Wigan Athletic,75,CB,Scotland,EPL,2,3,,,180cm,74kg,31
2012/2013,Iván Ramis,Wigan Athletic,75,CB,Spain,EPL,2,3,,,182cm,82kg,28
2012/2013,Jean Beausejour,Wigan Athletic,75,LM,Chile,EPL,4,3,,,181cm,80kg,28
2012/2013,Shaun Maloney,Wigan Athletic,74,CAM,Scotland,EPL,3,4,,,170cm,69kg,30
2012/2013,James McCarthy,Wigan Athletic,74,CM,Republic of Ireland,EPL,3,4,,,180cm,72kg,22
2012/2013,Antolín Alcaraz,Wigan Athletic,73,CB,Paraguay,EPL,2,3,,,187cm,80kg,30
2012/2013,Ben Watson,Wigan Athletic,72,CM,England,EPL,2,3,,,178cm,69kg,27
2012/2013,Mauro Boselli,Wigan Athletic,72,ST,Argentina,EPL,2,3,,,181cm,72kg,28
2012/2013,Jordi Gómez García-Penche,Wigan Athletic,72,CAM,Spain,EPL,3,3,,,178cm,74kg,28
2012/2013,Franco Di Santo,Wigan Athletic,72,ST,Argentina,EPL,3,3,,,194cm,75kg,24
2012/2013,Albert Crusat Domene,Wigan Athletic,71,LW,Spain,EPL,3,2,,,165cm,65kg,31
2012/2013,Ronnie Stam,Wigan Athletic,71,RB,Netherlands,EPL,3,4,,,175cm,70kg,28
2012/2013,Ryo Miyaichi,Wigan Athletic,71,RW,Japan,EPL,4,4,,,183cm,71kg,20
2012/2013,Emmerson Boyce,Wigan Athletic,70,RB,Barbados,EPL,2,3,,,184cm,71kg,33
2012/2013,James McArthur,Wigan Athletic,70,CM,Scotland,EPL,3,3,,,178cm,64kg,25
2012/2013,David Jones,Wigan Athletic,68,CM,England,EPL,3,3,,,185cm,80kg,28
2012/2013,Adrián López Rodríguez,Wigan Athletic,68,CB,Spain,EPL,3,3,,,184cm,87kg,26
2012/2013,Callum McManaman,Wigan Athletic,68,LW,England,EPL,2,4,,,174cm,71kg,22
2012/2013,Mike Pollitt,Wigan Athletic,65,GK,England,EPL,1,3,,,193cm,88kg,41
2012/2013,Fraser Fyvie,Wigan Athletic,62,CM,Scotland,EPL,2,3,,,172cm,60kg,20
2012/2013,Callum Morris,Wigan Athletic,60,CM,England,EPL,2,3,,,178cm,67kg,21
2012/2013,Rakish Bingham,Wigan Athletic,59,RW,England,EPL,2,3,,,180cm,75kg,19
2012/2013,Rob Kiernan,Wigan Athletic,58,CB,Republic of Ireland,EPL,2,3,,,186cm,77kg,22
2012/2013,Josh Langley,Wigan Athletic,57,CB,England,EPL,2,3,,,180cm,73kg,20
2012/2013,Daniel Redmond,Wigan Athletic,57,CAM,England,EPL,3,3,,,175cm,67kg,22
2012/2013,Tim Chow,Wigan Athletic,57,CM,England,EPL,2,3,,,180cm,72kg,19
2012/2013,Steven Boothman,Wigan Athletic,57,LB,England,EPL,2,3,,,170cm,70kg,20
2012/2013,Jordan Mustoe,Wigan Athletic,56,LB,England,EPL,2,3,,,180cm,75kg,22
2012/2013,Adam Buxton,Wigan Athletic,54,RB,England,EPL,2,3,,,185cm,81kg,21
2012/2013,Adam Dawson,Wigan Athletic,52,RM,England,EPL,3,3,,,175cm,78kg,20
2012/2013,Dimitar Berbatov,Fulham,82,ST,Bulgaria,EPL,4,3,,,189cm,75kg,32
2012/2013,Bryan Ruíz,Fulham,82,CAM,Costa Rica,EPL,4,4,,,188cm,78kg,27
2012/2013,Brede Hangeland,Fulham,81,CB,Norway,EPL,2,3,,,195cm,92kg,31
2012/2013,Mark Schwarzer,Fulham,80,GK,Australia,EPL,1,3,,,194cm,95kg,40
2012/2013,Mladen Petrić,Fulham,78,ST,Croatia,EPL,3,4,,,184cm,81kg,32
2012/2013,Damien Duff,Fulham,78,RM,Republic of Ireland,EPL,3,3,,,177cm,75kg,34
2012/2013,Mahamadou Diarra,Fulham,77,CDM,Mali,EPL,2,2,,,183cm,82kg,32
2012/2013,John Arne Riise,Fulham,76,LB,Norway,EPL,2,2,,,185cm,82kg,32
2012/2013,Ashkan Dejagah,Fulham,76,RM,Iran,EPL,3,4,,,181cm,78kg,26
2012/2013,Sascha Riether,Fulham,75,RB,Germany,EPL,3,3,,,174cm,71kg,30
2012/2013,Steve Sidwell,Fulham,75,CM,England,EPL,3,3,,,178cm,80kg,30
2012/2013,Kieran Richardson,Fulham,75,LB,England,EPL,3,3,,,177cm,69kg,28
2012/2013,Aaron Hughes,Fulham,74,CB,Northern Ireland,EPL,2,3,,,183cm,78kg,33
2012/2013,Hugo Rodallega,Fulham,74,ST,Colombia,EPL,3,3,,,181cm,72kg,27
2012/2013,David Stockdale,Fulham,74,GK,England,EPL,1,3,,,191cm,84kg,27
2012/2013,Philippe Senderos,Fulham,73,CB,Switzerland,EPL,2,2,,,190cm,82kg,28
2012/2013,Simon Davies,Fulham,73,RM,Wales,EPL,3,4,,,178cm,76kg,33
2012/2013,Chris Baird,Fulham,71,RB,Northern Ireland,EPL,2,3,,,179cm,74kg,31
2012/2013,Zdeněk Grygera,Fulham,70,RB,Czech Republic,EPL,1,1,,,185cm,78kg,33
2012/2013,Stephen Kelly,Fulham,70,RB,Republic of Ireland,EPL,2,3,,,184cm,79kg,29
2012/2013,Pajtim Kasami,Fulham,69,RM,Switzerland,EPL,2,3,,,187cm,90kg,20
2012/2013,Kerim Frei,Fulham,69,LM,Turkey,EPL,3,3,,,171cm,66kg,19
2012/2013,Alexander Kacaniklic,Fulham,66,LM,Sweden,EPL,3,3,,,178cm,72kg,21
2012/2013,Matthew Briggs,Fulham,65,LB,England,EPL,2,3,,,188cm,78kg,22
2012/2013,Marcello Trotta,Fulham,65,ST,Italy,EPL,3,3,,,188cm,82kg,20
2012/2013,Lauri Dalla Valle,Fulham,63,ST,Finland,EPL,2,3,,,183cm,73kg,21
2012/2013,Csaba Somogyi,Fulham,60,GK,Hungary,EPL,1,3,,,190cm,85kg,28
2012/2013,Ryan Williams,Fulham,60,RM,Australia,EPL,3,3,,,170cm,68kg,19
2012/2013,Buomesca Tue Na Bangna,Fulham,60,RM,Portugal,EPL,2,3,,,175cm,65kg,20
2012/2013,Neil Etheridge,Fulham,56,GK,Philippines,EPL,1,2,,,191cm,90kg,23
2012/2013,Dan Burn,Fulham,53,CB,England,EPL,2,3,,,197cm,85kg,21
2012/2013,Alex Smith,Fulham,48,CAM,England,EPL,2,2,,,177cm,62kg,21
2012/2013,Hoolahan,Norwich City,75,CAM,Republic of Ireland,EPL,4,2,,,168cm,71kg,31
2012/2013,John Ruddy,Norwich City,75,GK,England,EPL,1,3,,,193cm,97kg,26
2012/2013,Grant Holt,Norwich City,74,ST,England,EPL,2,3,,,185cm,79kg,32
2012/2013,Javier Garrido Behobide,Norwich City,74,LB,Spain,EPL,2,3,,,180cm,75kg,28
2012/2013,Michael Turner,Norwich City,74,CB,England,EPL,2,3,,,193cm,91kg,29
2012/2013,Robert Snodgrass,Norwich City,74,RW,Scotland,EPL,3,4,,,185cm,77kg,25
2012/2013,Steve Morison,Norwich City,74,ST,Wales,EPL,3,3,,,188cm,85kg,29
2012/2013,Sébastien Bassong,Norwich City,74,CB,Cameroon,EPL,2,3,,,187cm,73kg,26
2012/2013,Alexander Tettey,Norwich City,72,CM,Norway,EPL,3,3,,,180cm,69kg,27
2012/2013,Russell Martin,Norwich City,72,RB,Scotland,EPL,2,3,,,186cm,80kg,27
2012/2013,Anthony Pilkington,Norwich City,72,LM,England,EPL,3,5,,,181cm,81kg,24
2012/2013,Steven Whittaker,Norwich City,71,RB,Scotland,EPL,2,4,,,185cm,87kg,28
2012/2013,Bradley Johnson,Norwich City,71,CM,England,EPL,3,2,,,178cm,68kg,26
2012/2013,Jonny Howson,Norwich City,71,CAM,England,EPL,3,4,,,180cm,77kg,25
2012/2013,Andrew Surman,Norwich City,70,CM,England,EPL,3,3,,,178cm,73kg,26
2012/2013,David Fox,Norwich City,69,CM,England,EPL,2,4,,,175cm,77kg,29
2012/2013,Elliott Ward,Norwich City,69,CB,England,EPL,2,3,,,185cm,83kg,28
2012/2013,Jacob Butterfield,Norwich City,69,CM,England,EPL,2,5,,,180cm,78kg,22
2012/2013,Elliott Bennett,Norwich City,69,RM,England,EPL,2,3,,,179cm,73kg,24
2012/2013,Simeon Jackson,Norwich City,68,ST,Canada,EPL,2,3,,,173cm,72kg,26
2012/2013,Marc Tierney,Norwich City,68,LB,England,EPL,2,3,,,180cm,71kg,27
2012/2013,Ryan Bennett,Norwich City,68,CB,England,EPL,2,2,,,181cm,78kg,23
2012/2013,Chris Martin,Norwich City,68,ST,England,EPL,3,4,,,178cm,73kg,24
2012/2013,Leon Barnett,Norwich City,67,CB,England,EPL,2,3,,,186cm,72kg,27
2012/2013,Harry Kane,Norwich City,67,CF,England,EPL,3,3,,,183cm,65kg,19
2012/2013,Simon Lappin,Norwich City,66,LM,Scotland,EPL,2,3,,,180cm,60kg,30
2012/2013,Mark Bunn,Norwich City,65,GK,England,EPL,1,3,,,183cm,78kg,28
2012/2013,Korey Smith,Norwich City,65,CM,England,EPL,2,3,,,180cm,70kg,22
2012/2013,Declan Rudd,Norwich City,63,GK,England,EPL,1,3,,,191cm,85kg,22
2012/2013,Jed Steer,Norwich City,57,GK,England,EPL,1,3,,,188cm,80kg,20
