season,player_name,team,player_rating,position,nation,league,skill_moves,weak_foot_quality,work_rate_a,work_rate_d,player_height,player_weight,age
2019/2020,Sam Woods,Crystal Palace,57,CB,England,EPL,2,2,M,M,186cm,77kg,21
2019/2020,Ryan Cooney,Burnley,57,RB,England,EPL,2,3,M,M,176cm,68kg,20
2019/2020,Oladapo Afolayan,West Ham United,57,ST,England,EPL,2,3,M,M,180cm,70kg,22
2019/2020,Robbie Burton,Arsenal,57,CAM,Wales,EPL,3,3,M,M,170cm,65kg,20
2019/2020,Rob Nizet,Norwich City,57,LB,Belgium,EPL,2,2,H,M,183cm,66kg,18
2019/2020,Josh Grant,Chelsea,57,RB,England,EPL,2,3,M,H,183cm,78kg,21
2019/2020,Sam Woods,Crystal Palace,57,CB,England,EPL,2,2,M,M,186cm,77kg,21
2019/2020,Ryan Cooney,Burnley,57,RB,England,EPL,2,3,M,M,176cm,68kg,20
2019/2020,Dan Kemp,West Ham United,57,RM,England,EPL,3,3,H,M,168cm,63kg,21
2019/2020,Josh Bowler,Everton,57,RM,England,EPL,3,2,M,M,175cm,70kg,21
2019/2020,Steven Alzate,Brighton & Hove Albion,56,CM,England,EPL,3,3,M,M,180cm,65kg,21
2019/2020,Dion Sanderson,Wolverhampton Wanderers,56,CB,England,EPL,2,3,M,M,186cm,78kg,20
2019/2020,Owen Bailey,Newcastle United,56,CDM,England,EPL,2,3,M,H,183cm,77kg,21
2019/2020,Tyreke Wilson,Manchester City,56,LB,Republic of Ireland,EPL,2,2,M,M,172cm,66kg,20
2019/2020,Tyreece John-Jules,Arsenal,56,ST,England,EPL,3,3,M,M,175cm,75kg,19
2019/2020,Liam Gibson,Newcastle United,56,LB,England,EPL,2,3,H,M,185cm,71kg,23
2019/2020,Steven Alzate,Brighton & Hove Albion,56,CM,Colombia,EPL,3,3,M,M,180cm,65kg,21
2019/2020,Rhys Norrington-Davies,Sheffield United,56,LWB,Wales,EPL,2,2,M,M,186cm,75kg,21
2019/2020,Tyreece John-Jules,Arsenal,56,ST,England,EPL,3,3,M,M,175cm,75kg,19
2019/2020,Dion Sanderson,Wolverhampton Wanderers,56,CB,England,EPL,2,3,M,M,186cm,78kg,20
2019/2020,Daniel Grimshaw,Manchester City,55,GK,England,EPL,1,2,M,M,185cm,77kg,22
2019/2020,Nikola Tavares,Crystal Palace,55,CB,Croatia,EPL,2,3,M,M,185cm,76kg,21
2019/2020,Ben Johnson,West Ham United,55,RB,England,EPL,2,3,H,M,175cm,67kg,20
2019/2020,Taylor Perry,Wolverhampton Wanderers,55,CM,England,EPL,2,3,H,M,180cm,73kg,18
2019/2020,Easah Suliman,Aston Villa,55,CB,England,EPL,2,3,M,H,185cm,78kg,22
2019/2020,Akin Famewo,Norwich City,55,CB,England,EPL,2,3,L,M,187cm,66kg,21
2019/2020,Jake Doyle-Hayes,Aston Villa,55,CM,Republic of Ireland,EPL,2,3,M,M,175cm,68kg,21
2019/2020,Sam McCallum,Norwich City,55,LB,England,EPL,2,3,M,M,172cm,66kg,19
2019/2020,Akin Famewo,Norwich City,55,CB,England,EPL,2,3,L,M,187cm,66kg,21
2019/2020,Jamie Cumming,Chelsea,54,GK,England,EPL,1,2,M,M,186cm,78kg,20
2019/2020,Jack Clarke,Aston Villa,54,CDM,Republic of Ireland,EPL,2,3,M,M,175cm,65kg,21
2019/2020,Marcus Dewhurst,Sheffield United,53,GK,England,EPL,1,2,M,M,189cm,70kg,19
2019/2020,Jacob Ramsey,Aston Villa,53,CAM,England,EPL,2,3,H,L,180cm,70kg,19
2019/2020,George McMahon,Burnley,53,GK,England,EPL,1,2,M,M,191cm,86kg,19
2019/2020,Jacob Ramsey,Aston Villa,53,CAM,England,EPL,2,3,H,L,180cm,70kg,19
2019/2020,Marcus Dewhurst,Sheffield United,53,GK,England,EPL,1,2,M,M,189cm,70kg,19
2019/2020,Mason Bloomfield,Norwich City,53,ST,England,EPL,2,2,M,M,191cm,75kg,23
2019/2020,Callum Rowe,Aston Villa,52,CM,England,EPL,2,3,M,M,180cm,70kg,20
2019/2020,Jarrad Branthwaite,Everton,49,CB,England,EPL,2,2,L,H,193cm,70kg,17
