season,player_name,team,player_rating,position,nation,league,skill_moves,weak_foot_quality,work_rate_a,work_rate_d,player_height,player_weight,age
2017/2018,Ben Woodburn,Liverpool,63,LW,Wales,EPL,3,4,H,M,174cm,72kg,18
2017/2018,Scott McTominay,Manchester United,63,CM,Scotland,EPL,2,3,M,M,193cm,88kg,21
2017/2018,Callum Gribbin,Manchester United,63,CAM,England,EPL,3,3,M,M,182cm,72kg,19
2017/2018,Angel Gomes,Manchester United,63,CAM,England,EPL,4,4,H,L,168cm,61kg,17
2017/2018,Oliver McBurnie,Swansea City,63,ST,Scotland,EPL,2,2,H,M,191cm,77kg,21
2017/2018,Dennon Lewis,Watford,63,RM,England,EPL,3,3,M,M,178cm,69kg,21
2017/2018,Mathias Normann,Brighton & Hove Albion,63,CM,Norway,EPL,3,3,M,M,179cm,75kg,21
2017/2018,Scott McTominay,Manchester United,63,CM,England,EPL,2,3,M,M,193cm,88kg,21
2017/2018,Anton Walkes,Tottenham Hotspur,63,RB,England,EPL,3,3,M,H,187cm,83kg,21
2017/2018,Arijanet Muric,Manchester City,63,GK,Montenegro,EPL,1,2,M,M,197cm,81kg,19
2017/2018,Joel Asoro,Swansea City,63,ST,Sweden,EPL,3,3,M,M,175cm,70kg,19
2017/2018,Tosin Adarabioyo,West Bromwich Albion,63,CB,England,EPL,2,3,M,M,196cm,80kg,20
2017/2018,Freddie Ladapo,Crystal Palace,62,ST,Nigeria,EPL,2,3,M,L,183cm,79kg,25
2017/2018,Josh Sheehan,Swansea City,62,CM,Wales,EPL,2,3,H,M,176cm,75kg,23
2017/2018,Lloyd Jones,Liverpool,62,CB,England,EPL,2,2,M,M,190cm,75kg,22
2017/2018,Gregor Zabret,Swansea City,62,GK,Slovenia,EPL,1,3,M,M,187cm,80kg,22
2017/2018,Jake Flannigan,Southampton,62,CM,England,EPL,2,3,M,M,180cm,71kg,22
2017/2018,Freddie Woodman,Newcastle United,62,GK,England,EPL,1,3,M,M,190cm,69kg,21
2017/2018,Cameron Humphreys-Grant,Manchester City,62,CB,England,EPL,2,2,M,M,187cm,80kg,19
2017/2018,Krystian Bielik,Arsenal,62,CB,Poland,EPL,2,3,M,M,189cm,78kg,20
2017/2018,Jon Gorenc Stanković,Huddersfield Town,62,CB,Slovenia,EPL,2,3,M,M,190cm,78kg,22
2017/2018,Macaulay Gillesphey,Newcastle United,62,CB,England,EPL,2,3,M,M,180cm,70kg,22
2017/2018,Jamie Sterry,Newcastle United,62,RB,England,EPL,3,3,H,M,180cm,70kg,22
2017/2018,Daniel Iversen,Leicester City,62,GK,Denmark,EPL,1,3,M,M,193cm,80kg,20
2017/2018,David Faupala,Manchester City,62,ST,France,EPL,2,3,M,M,185cm,72kg,21
2017/2018,Matt Butcher,Bournemouth,62,CM,England,EPL,2,2,M,M,188cm,83kg,21
2017/2018,Toni Martínez,West Ham United,62,ST,Spain,EPL,3,4,M,M,180cm,70kg,20
2017/2018,Domingos Quina,West Ham United,62,CAM,Portugal,EPL,4,3,M,M,173cm,65kg,18
2017/2018,Dujon Sterling,Chelsea,62,RB,England,EPL,3,3,M,M,186cm,81kg,18
2017/2018,Alex Whitmore,Burnley,62,CB,England,EPL,2,4,L,M,180cm,68kg,22
2017/2018,Thomas Glover,Tottenham Hotspur,62,GK,Australia,EPL,1,2,M,M,190cm,85kg,20
2017/2018,Ernest Agyiri,Manchester City,62,CM,Ghana,EPL,2,3,M,M,176cm,69kg,20
2017/2018,Domingos Quina,Watford,62,CM,Portugal,EPL,4,3,M,M,173cm,65kg,18
2017/2018,Daniel Barlaser,Newcastle United,61,RM,Turkey,EPL,3,3,M,M,184cm,68kg,21
2017/2018,Liam Smith,Newcastle United,61,CM,England,EPL,3,3,M,M,180cm,75kg,22
2017/2018,Cian Harries,Swansea City,61,CB,Wales,EPL,2,3,M,M,185cm,73kg,21
2017/2018,Jake Clarke-Salter,Chelsea,61,CB,England,EPL,2,3,M,M,188cm,70kg,20
2017/2018,Liam Gibson,Newcastle United,61,LB,England,EPL,2,3,H,M,185cm,71kg,21
2017/2018,Aaron Ramsdale,Bournemouth,61,GK,England,EPL,1,3,M,M,188cm,77kg,20
2017/2018,Julien Ngoy,Stoke City,61,ST,Belgium,EPL,3,3,H,L,185cm,70kg,20
2017/2018,Alex Gilliead,Newcastle United,61,RM,England,EPL,3,3,M,M,183cm,70kg,22
2017/2018,Liam Walsh,Everton,61,CM,England,EPL,2,3,H,M,178cm,66kg,20
2017/2018,Rekeem Harper,West Bromwich Albion,61,CM,England,EPL,3,3,M,M,183cm,64kg,18
2017/2018,Kean Bryan,Manchester City,61,CB,England,EPL,2,2,M,H,185cm,72kg,21
2017/2018,Devonte Redmond,Manchester United,61,CM,England,EPL,3,3,M,M,185cm,75kg,21
2017/2018,Kyle Howkins,West Bromwich Albion,61,CB,England,EPL,2,3,L,H,195cm,81kg,22
2017/2018,Kyle Edwards,West Bromwich Albion,61,CAM,England,EPL,3,3,M,M,172cm,64kg,20
2017/2018,Josimar Quintero,Chelsea,61,CM,Ecuador,EPL,3,2,M,M,168cm,61kg,21
2017/2018,Daniel Barlaser,Newcastle United,61,CM,Turkey,EPL,3,3,M,M,184cm,68kg,21
2017/2018,Joel Coleman,Huddersfield Town,60,GK,England,EPL,1,3,M,M,198cm,82kg,22
2017/2018,Ollie Shenton,Stoke City,60,CM,England,EPL,3,3,M,M,175cm,77kg,20
2017/2018,Michael Folivi,Watford,60,ST,England,EPL,2,3,H,L,175cm,79kg,20
2017/2018,Shayon Harrison,Tottenham Hotspur,60,ST,England,EPL,3,3,H,M,183cm,68kg,20
2017/2018,Eddy Lecygne,Stoke City,60,CM,France,EPL,2,3,M,M,181cm,67kg,21
2017/2018,Dániel Gyollai,Stoke City,60,GK,Hungary,EPL,1,3,M,M,193cm,91kg,21
2017/2018,Marcus Browne,West Ham United,60,CAM,England,EPL,3,3,H,M,179cm,74kg,20
2017/2018,Antony Evans,Everton,60,CAM,England,EPL,3,3,H,L,170cm,68kg,19
2017/2018,Josh Tymon,Stoke City,60,LB,England,EPL,2,3,M,M,180cm,74kg,19
2017/2018,Declan Rice,West Ham United,60,CB,Republic of Ireland,EPL,2,3,M,M,185cm,76kg,19
2017/2018,Alfie Jones,Southampton,60,CB,England,EPL,2,3,M,M,180cm,70kg,20
2017/2018,Thibaud Verlinden,Stoke City,60,RM,Belgium,EPL,3,3,M,M,173cm,64kg,18
2017/2018,Nathan Holland,West Ham United,60,LM,England,EPL,3,4,M,M,178cm,65kg,19
2017/2018,Rhian Brewster,Liverpool,60,ST,England,EPL,3,3,H,M,176cm,75kg,18
2017/2018,Aaron Nemane,Manchester City,60,RM,France,EPL,3,2,H,M,170cm,62kg,20
2017/2018,Jordan Maguire-Drew,Brighton & Hove Albion,60,RM,England,EPL,3,3,M,M,181cm,75kg,20
2017/2018,Olufela Olomola,Southampton,60,ST,England,EPL,3,3,M,M,170cm,80kg,20
2017/2018,Connor Roberts,Swansea City,60,RB,Wales,EPL,2,4,H,M,175cm,71kg,22
2017/2018,Fousseni Diabaté,Leicester City,60,ST,Mali,EPL,3,3,H,L,176cm,65kg,22
2017/2018,Tyler Roberts,West Bromwich Albion,60,ST,Wales,EPL,3,3,M,M,180cm,75kg,19
2017/2018,Jay Dasilva,Chelsea,60,LB,England,EPL,2,3,H,M,170cm,64kg,20
2017/2018,Adam King,Swansea City,59,CM,Scotland,EPL,2,3,M,M,180cm,75kg,22
2017/2018,Will Patching,Manchester City,59,CM,England,EPL,3,3,H,M,185cm,70kg,19
2017/2018,Harry Souttar,Stoke City,59,CB,Scotland,EPL,2,3,M,M,198cm,80kg,19
2017/2018,Tyreke Johnson,Southampton,59,RM,England,EPL,2,3,H,M,175cm,65kg,19
2017/2018,Luke Dreher,Crystal Palace,59,CM,England,EPL,2,3,M,M,184cm,77kg,19
2017/2018,Luke Amos,Tottenham Hotspur,59,CDM,England,EPL,2,4,M,H,179cm,72kg,21
2017/2018,Tolaji Bola,Arsenal,59,CB,England,EPL,2,3,M,M,180cm,80kg,19
2017/2018,Aaron Lewis,Swansea City,59,RB,Wales,EPL,2,2,H,M,183cm,85kg,19
2017/2018,Darnell Johnson,Leicester City,59,CB,England,EPL,2,3,M,M,186cm,80kg,19
2017/2018,Yan Valery,Southampton,59,RB,France,EPL,2,3,M,M,180cm,70kg,19
2017/2018,Edward Nketiah,Arsenal,59,ST,England,EPL,3,3,M,M,178cm,70kg,18
2017/2018,Reece James,Chelsea,59,CM,England,EPL,3,2,M,M,180cm,77kg,18
2017/2018,Tom Heardman,Newcastle United,59,ST,England,EPL,2,3,M,M,193cm,75kg,22
2017/2018,Jonah Ayunga,Brighton & Hove Albion,59,ST,Kenya,EPL,2,3,H,M,188cm,80kg,21
2017/2018,Jordan Williams,Liverpool,59,CDM,Wales,EPL,2,3,M,M,183cm,77kg,22
2017/2018,Stuart Findlay,Newcastle United,59,CB,Scotland,EPL,2,3,M,M,191cm,82kg,22
2017/2018,Connor Ogilvie,Tottenham Hotspur,59,LB,England,EPL,2,2,H,M,184cm,82kg,22
2017/2018,Joshua Debayo,Leicester City,58,LB,Nigeria,EPL,2,3,M,M,183cm,68kg,21
2017/2018,Marcus Barnes,Southampton,58,ST,England,EPL,2,3,M,M,185cm,72kg,21
2017/2018,Matty Foulds,Everton,58,CB,England,EPL,2,3,M,M,183cm,74kg,20
2017/2018,Will Wood,Southampton,58,LB,England,EPL,2,2,M,M,174cm,67kg,21
2017/2018,Joe Rodon,Swansea City,58,CB,Wales,EPL,2,3,M,H,190cm,76kg,20
2017/2018,Trevoh Chalobah,Chelsea,58,CB,England,EPL,2,3,M,M,190cm,75kg,18
2017/2018,Grady Diangana,West Ham United,58,LM,England,EPL,3,2,H,M,181cm,73kg,20
2017/2018,Reiss Nelson,Arsenal,58,RM,England,EPL,3,3,H,M,175cm,70kg,18
2017/2018,Ryan Blair,Swansea City,58,CM,Scotland,EPL,3,3,H,M,186cm,76kg,22
2017/2018,Kyle Scott,Chelsea,58,CM,United States,EPL,3,3,M,M,172cm,60kg,20
2017/2018,Anthony Georgiou,Tottenham Hotspur,58,LB,Cyprus,EPL,3,2,H,M,179cm,73kg,21
2017/2018,Admiral Muskwe,Leicester City,58,ST,England,EPL,3,3,M,M,183cm,71kg,19
2017/2018,Layton Ndukwu,Leicester City,58,RM,England,EPL,3,5,M,M,177cm,72kg,19
2017/2018,Dan Kemp,West Ham United,58,RM,England,EPL,3,3,H,M,168cm,63kg,19
2017/2018,Max Melbourne,West Bromwich Albion,58,LB,England,EPL,3,3,M,M,178cm,65kg,19
2017/2018,Jack Fitzwater,West Bromwich Albion,58,CB,England,EPL,2,3,M,M,188cm,70kg,20
2017/2018,Botti Biabi,Swansea City,58,ST,Scotland,EPL,2,3,M,M,188cm,76kg,22
2017/2018,Tom Dallison,Brighton & Hove Albion,58,CB,England,EPL,2,3,M,M,185cm,84kg,22
2017/2018,Admiral Muskwe,Leicester City,58,ST,Zimbabwe,EPL,3,3,M,M,183cm,71kg,19
2017/2018,Dom Telford,Stoke City,58,ST,England,EPL,2,3,M,M,175cm,72kg,21
2017/2018,Daniel Arzani,Manchester City,58,RM,Australia,EPL,4,3,H,L,175cm,65kg,19
2017/2018,Jonjoe Kenny,Everton,57,RB,England,EPL,2,3,M,M,176cm,67kg,21
2017/2018,Nya Kirby,Crystal Palace,57,CAM,England,EPL,3,3,M,M,173cm,66kg,18
2017/2018,Nathan Trott,West Ham United,57,GK,England,EPL,1,4,M,M,183cm,67kg,19
2017/2018,Shaun Donnellan,West Bromwich Albion,57,CB,Republic of Ireland,EPL,2,3,M,M,183cm,69kg,21
2017/2018,Matt Worthington,Bournemouth,57,CM,England,EPL,2,3,M,H,179cm,72kg,20
2017/2018,Rekeil Pyke,Huddersfield Town,57,ST,England,EPL,2,3,M,M,178cm,65kg,20
2017/2018,Stephy Mavididi,Arsenal,57,ST,England,EPL,3,2,M,M,182cm,71kg,19
2017/2018,Marcus Wood,Manchester City,56,LB,England,EPL,2,3,M,H,176cm,70kg,20
2017/2018,Tunji Akinola,West Ham United,56,CB,England,EPL,2,3,L,M,187cm,73kg,19
2017/2018,Yasin Ben El-Mhanni,Newcastle United,56,LM,England,EPL,4,4,M,M,178cm,75kg,22
2017/2018,Tyler Hornby-Forbes,Brighton & Hove Albion,56,RB,England,EPL,3,3,M,M,178cm,75kg,22
2017/2018,Marc Bola,Arsenal,56,LB,England,EPL,2,3,H,M,185cm,78kg,20
2017/2018,Alex Palmer,West Bromwich Albion,55,GK,England,EPL,1,3,M,M,183cm,72kg,21
2017/2018,Aaron Wan-Bissaka,Crystal Palace,55,RM,Congo DR,EPL,3,3,M,M,183cm,72kg,20
2017/2018,Jordan Holmes,Bournemouth,55,GK,Australia,EPL,1,2,M,M,188cm,75kg,21
2017/2018,Michael Phillips,Crystal Palace,55,CB,England,EPL,2,3,M,M,176cm,77kg,20
2017/2018,Faiq Bolkiah,Leicester City,55,RM,Brunei Darussalam,EPL,3,3,M,L,178cm,70kg,20
2017/2018,Dennis Adeniran,Everton,55,CM,England,EPL,2,3,M,M,180cm,75kg,19
2017/2018,Steven Kinsella,Everton,55,LW,Republic of Ireland,EPL,3,3,M,M,177cm,68kg,19
2017/2018,Keston Davies,Swansea City,55,CB,Wales,EPL,2,3,M,H,188cm,83kg,21
2017/2018,Mark Waddington,Stoke City,54,CM,England,EPL,2,3,M,M,183cm,66kg,21
2017/2018,Patrick O'Flaherty,Bournemouth,54,GK,England,EPL,1,2,M,M,196cm,76kg,21
2017/2018,Jason Lokilo,Crystal Palace,54,RM,Congo DR,EPL,3,3,M,M,172cm,71kg,19
2017/2018,Bassala Sambou,Everton,54,ST,England,EPL,2,3,H,M,185cm,75kg,20
2017/2018,Shamal George,Liverpool,54,GK,England,EPL,1,1,M,M,191cm,75kg,20
2017/2018,Danny Kane,Huddersfield Town,53,CB,Republic of Ireland,EPL,2,3,M,M,186cm,73kg,21
2017/2018,Regan Booty,Huddersfield Town,53,CDM,England,EPL,3,2,M,M,180cm,75kg,20
2017/2018,Erik Sarmiento,Manchester City,53,LB,Spain,EPL,2,3,H,M,182cm,70kg,19
2017/2018,Rarmani Edmonds-Green,Huddersfield Town,53,CB,England,EPL,2,3,M,M,181cm,73kg,19
2017/2018,Kazaiah Sterling,Tottenham Hotspur,53,ST,England,EPL,2,2,M,M,180cm,66kg,19
2017/2018,Ryan Schofield,Huddersfield Town,53,GK,England,EPL,1,3,M,M,190cm,70kg,18
2017/2018,Tadhg Ryan,Huddersfield Town,52,GK,Republic of Ireland,EPL,1,2,M,M,181cm,74kg,21
2017/2018,Jack Boyle,Huddersfield Town,52,CAM,England,EPL,3,3,M,M,168cm,65kg,20
2017/2018,Alfie Whiteman,Tottenham Hotspur,52,GK,England,EPL,1,2,M,M,186cm,76kg,19
2017/2018,Samuel Shashoua,Tottenham Hotspur,52,RM,England,EPL,3,3,M,M,176cm,64kg,19
2017/2018,Kane Wilson,West Bromwich Albion,52,RB,England,EPL,2,2,M,M,178cm,71kg,18
2017/2018,Warren O'Hora,Brighton & Hove Albion,52,CB,Republic of Ireland,EPL,2,3,M,M,188cm,81kg,19
2017/2018,Brandon Austin,Tottenham Hotspur,50,GK,England,EPL,1,2,M,M,181cm,66kg,19
2017/2018,Collins Tanor,Manchester City,50,CM,Ghana,EPL,2,3,M,M,175cm,65kg,20
2017/2018,Ben Wilmot,Watford,49,CB,England,EPL,2,3,M,M,188cm,80kg,18
2017/2018,Joel Latibeaudiere,Manchester City,47,CB,England,EPL,2,3,M,M,184cm,67kg,18
